220122200200	前岗村委会	125.271219	44.264481	0	30	72	村庄
220112004201	五家村委会	125.922760	43.420513	1	80	97	政府机构
220112001003	东桥社区	125.667248	43.531722	1	90	97	政府机构
220122210200	小城子村委会	125.364149	44.774338	1	80	100	政府机构
220122104216	柳树洼村委会	125.195110	44.170381	0	25	70	乡镇
220182107201	大龙村委会	126.605830	45.008601	0	30	72	村庄
220172102204	友好村委会	125.250228	43.821598	0	40	41	工业园区
220183103206	獾子洞村委会	125.835897	44.648946	0	16	65	地产小区
220183106004	哈拉哈街居委会	125.568159	44.284363	1	80	97	政府机构
220105004002	绿安社区	125.363240	43.892560	1	80	97	政府机构
220122203210	土城村委会	124.973180	44.522441	0	25	70	乡镇
220182200207	双发村委会	126.576410	45.175446	0	16	38	村庄
220122109218	六马村委会	124.840389	44.350261	0	25	70	乡镇
220182114211	大房村委会	126.728752	44.950628	1	80	100	政府机构
220182104211	东胜村委会	126.794872	44.595452	0	16	65	乡镇
220122107206	华半坡村委会	125.047390	44.268179	0	30	58	村庄
220183003308	永青村委会	125.716501	44.519244	1	80	97	政府机构
220112100209	广生村委会	125.714270	43.637839	0	30	72	村庄
220182207203	卡路村委会	126.694570	44.837701	0	30	72	村庄
220122110202	光复村委会	124.877120	44.104699	0	25	70	乡镇
220113010314	双泉村委会	125.508835	44.024004	0	16	38	乡镇
220183203204	双合村委会	126.367831	44.529254	1	80	100	政府机构
220113004212	官马山村委会	125.804750	44.033171	1	80	97	政府机构
220103101204	四家子村委会	125.502034	44.151408	0	16	65	乡镇
220113014212	后梨村委会	126.094764	44.252784	0	50	63	UNKNOWN
220183107212	十三家子村委会	125.737733	44.459016	1	80	100	政府机构
220122207204	潘家坨子村委会	125.410300	44.855388	0	30	58	村庄
220182110205	十一号村委会	126.354370	45.080103	0	25	70	乡镇
220112003205	双榆村委会	125.548910	43.665898	1	80	94	政府机构
220113013304	临河村委会	125.839001	44.151999	0	12	29	区县
220182100205	爱国村委会	126.136149	44.821161	0	16	65	乡镇
220104007001	昌平社区	125.288271	43.871049	1	80	97	政府机构
220183200214	双山村委会	125.583240	44.374180	0	30	72	村庄
220113007202	金川村委会	125.839001	44.151999	0	12	44	区县
220103102214	欢子台村委会	125.334609	44.171532	0	16	38	乡镇
220105003006	长拖社区	125.390344	43.886295	1	80	100	UNKNOWN
220183104202	仇家纷村委会	125.904280	44.591479	0	30	51	村庄
220182103203	后岗村委会	126.415590	44.551601	0	30	72	村庄
220182106001	新立街道居委会	126.770538	44.767976	0	25	55	乡镇
220122100214	朝阳坡村委会	125.214735	44.511774	0	25	70	乡镇
220113010302	东风村委会	125.563860	44.031461	0	30	72	村庄
220182113203	新合村委会	126.599568	44.638390	0	16	65	乡镇
220122204202	偏坡子村委会	124.913050	44.675461	0	25	47	乡镇
220182207215	泉水村委会	126.753630	44.823910	0	30	72	村庄
220183107204	布海村委会	125.759840	44.389280	0	25	47	乡镇
220113014204	常家村委会	126.094764	44.252784	0	50	65	UNKNOWN
220103101212	新华村委会	125.533590	44.165179	0	30	72	村庄
220113004204	烧锅村委会	126.103129	44.376052	0	30	72	村庄
220113001006	民乐社区	125.839489	44.145578	1	90	97	政府机构
220122103204	史家屯村委会	125.677141	44.817807	0	16	65	乡镇
220182100213	铁北村委会	126.136149	44.821161	0	16	65	乡镇
220113013312	小岭村委会	125.711410	43.985309	0	30	72	村庄
220112003213	东营村委会	125.548910	43.665898	1	80	95	政府机构
220182110213	西胜村委会	126.354370	45.080103	0	25	70	乡镇
220182204205	岳家村委会	126.893166	45.084871	0	16	65	村庄
220122207212	元亨广村委会	125.449382	44.822908	0	16	33	乡镇
220113015229	大贝村委会	126.017686	44.364586	0	50	63	道路
220183104214	西化吉村委会	126.027460	44.591809	0	25	47	乡镇
220106100204	哈达村委会	125.126069	43.951317	0	18	66	乡镇
220105003010	吉星社区	125.386510	43.880052	1	80	97	政府机构
220103102202	东升村委会	125.412180	44.157819	0	30	72	村庄
220113007214	春光村委会	125.743630	44.201811	0	30	72	村庄
220183200202	五福堂村委会	125.507759	44.397001	0	25	70	村庄
220122101002	新村街居委会	124.634761	44.408259	0	25	70	乡镇
220182107217	兰旗村委会	126.647559	45.047123	0	25	70	乡镇
220122104200	孙家屯村委会	125.148805	44.647364	1	80	100	政府机构
220103009002	宋家路社区	125.305260	43.944660	1	80	100	政府机构
220183004208	三青嘴村委会	125.845846	44.536067	1	80	93	政府机构
220112004217	卢家村委会	125.922760	43.420513	1	80	97	政府机构
220182109209	双榆村委会	126.888780	44.975281	0	25	47	乡镇
220122100243	闫家村委会	125.214735	44.511774	0	25	70	乡镇
220122200216	孟胡村委会	125.314708	44.293800	0	16	38	村庄
220182203201	东牛村委会	126.275338	44.877176	0	16	65	乡镇
220183103210	合义村委会	125.825637	44.622120	1	80	100	政府机构
220171001006	北海路社区	125.369602	43.862206	1	90	97	政府机构
220122107210	边岗村委会	125.131690	44.290540	0	25	70	乡镇
220104003003	湖东社区	125.303529	43.840414	1	70	100	地产小区
220182104207	西太平村委会	126.689463	44.581953	0	30	72	村庄
220182114207	墩台村委会	126.768470	45.025654	0	25	70	乡镇
220182200211	丰乐村委会	126.576410	45.175446	0	16	65	村庄
220122203206	榆树坨子村委会	124.973180	44.522441	0	25	70	乡镇
220183100200	大青嘴村委会	125.869813	44.401454	0	16	33	乡镇
220183105002	团结居委会	126.183981	44.639290	0	25	70	乡镇
220172101202	新兴村委会	125.250228	43.821598	0	40	41	工业园区
220113003200	马家岗子村委会	125.835560	44.167970	1	80	100	政府机构
220183201203	边岗村委会	125.671423	44.661597	0	16	65	村庄
220113006215	月明楼村委会	125.854810	44.287411	0	30	58	UNKNOWN
220171002201	黎明村委会	125.427292	43.878745	0	60	50	工业园区
220183105215	育新村委会	126.183981	44.639290	0	25	70	乡镇
220182111212	吉顺村委会	126.296940	44.799080	0	25	70	乡镇
220112002212	杨家村委会	125.651849	43.523538	1	80	95	政府机构
220173201004	三佳社区	125.249748	43.820340	1	80	100	地产小区
220104008008	富豪社区	125.279240	43.860290	1	80	97	政府机构
220113012313	水乡村委会	125.668181	44.087721	0	16	33	乡镇
220122102205	程家坨子村委会	125.129920	44.669810	0	25	70	乡镇
220122100238	滨河村委会	125.240997	44.415202	1	80	100	政府机构
220182101212	后西村委会	126.312731	44.985239	0	25	70	乡镇
220183202213	卢家村委会	126.187534	44.276140	1	80	100	政府机构
220113005205	土们岭村委会	126.002391	44.100239	0	16	33	乡镇
220103100213	马家村委会	125.307150	44.013589	0	30	72	村庄
220105001001	鑫旺社区	125.368950	43.879590	1	80	97	政府机构
220113015205	长岭村委会	126.017686	44.364586	0	50	65	道路
220183106205	兴隆堡村委会	125.505169	44.289929	0	16	38	乡镇
220122205203	青山村委会	124.644790	44.539569	0	30	72	村庄
220112001202	于家村委会	125.667248	43.531722	1	90	95	政府机构
220182112202	夏家村委会	126.438991	44.660969	0	25	70	乡镇
220113011303	新盛村委会	125.579464	43.983225	0	30	72	村庄
220182102202	娄家村委会	126.424023	44.800803	0	16	65	乡镇
220122101215	保卫村委会	124.700181	44.214059	0	30	72	村庄
220113002201	营城村委会	125.871822	44.157270	1	80	97	政府机构
220172100203	先锋村委会	125.451535	43.803680	0	25	55	商圈
220183101201	和平村委会	125.477929	44.507508	0	16	65	地产小区
220105006005	康桥社区	125.380009	43.918741	1	80	97	政府机构
220183104003	镇西居委会	126.027460	44.591809	0	25	70	乡镇
220182201210	石羊村委会	126.363190	45.151211	0	30	72	村庄
220122106211	于家围子村委会	125.240268	44.678748	0	25	47	乡镇
220104002002	自由大路社区	125.322944	43.859993	1	80	100	地产小区
220182105206	新房村委会	126.921931	44.760009	0	30	72	村庄
220103171307	陈家店村委会（合隆经济开发区）（省级）	125.197810	44.038441	0	50	67	工业园区
220103101005	街西居委会	125.502034	44.151408	0	16	65	乡镇
220174002001	创业社区	125.324000	43.816202	0	10	28	城市
220183102211	老少沟村委会	125.893350	44.742598	0	30	58	村庄
220182202200	复洲村委会	126.513165	45.017308	0	16	38	村庄
220182108208	中合村委会	126.915603	44.895099	0	16	65	乡镇
220103008003	长山花园社区	125.353050	43.939978	1	80	97	政府机构
220182106216	英咀村委会	126.770538	44.767976	0	25	47	乡镇
220122105201	中兴村委会	124.993815	43.995963	0	16	65	乡镇
220112101208	板石村委会	125.802940	43.397991	0	30	72	村庄
220174001007	腾飞社区	125.225550	43.853549	1	80	97	政府机构
220183101217	团山村委会	125.477929	44.507508	0	16	65	地产小区
220103102003	发达居委会	125.334609	44.171532	0	16	65	乡镇
220171003001	仙台社区	125.291919	43.827210	0	25	47	旅游景点
220182105210	古井村委会	126.868100	44.745829	0	30	72	村庄
220122106207	三道岗村委会	125.240268	44.678748	0	25	70	乡镇
220104009208	向阳村委会	125.204415	43.797051	1	80	95	政府机构
220182201206	郝家村委会	126.483070	45.206180	0	30	72	村庄
220183102207	高城子村委会	125.947044	44.707541	0	16	65	乡镇
220183107005	升南居委会	125.759840	44.389280	0	25	55	乡镇
220112102218	杏树村委会	125.485570	43.565539	0	25	47	乡镇
220103171311	八家子村委会（合隆经济开发区）（省级）	125.197810	44.038441	0	50	67	工业园区
220104001004	吉福社区	125.289000	43.834299	0	16	47	区县
220182106200	泡沿村委会	126.770538	44.767976	0	25	47	乡镇
220122201201	小榆树村委会	124.943220	44.140529	0	25	70	村庄
220183100001	镇东居委会	125.728000	44.521200	0	12	44	区县
220183105203	同巨永村委会	126.183981	44.639290	0	25	47	乡镇
220103101228	高家村委会	125.375823	44.125552	0	30	72	村庄
220182100100	繁荣居委会（五棵树现代农业产业开发区）（省级）	126.136149	44.821161	0	16	65	乡镇
220113006203	头道咀子村委会	125.839001	44.151999	0	12	26	区县
220113003001	新洲社区	125.822684	44.134746	1	80	97	政府机构
220182101204	长发村委会	126.312731	44.985239	0	25	70	乡镇
220122102213	榆树村委会	125.129920	44.669810	0	25	70	乡镇
220173201012	吉大社区	125.250228	43.821598	0	40	67	工业园区
220112002204	宋家村委会	125.651849	43.523538	1	80	95	政府机构
220182111204	沿江村委会	126.275010	44.716700	0	30	72	村庄
220122206205	松花江村委会	125.616745	44.862834	0	16	38	乡镇
220183106213	西头道村委会	125.505169	44.289929	0	16	38	乡镇
220113015213	柳溪村委会	126.017686	44.364586	0	50	68	道路
220171004005	兰州街社区	125.392196	43.864231	1	80	95	购物
220102008006	平泉社区	125.350624	43.869647	1	80	97	政府机构
220103100205	丛家村委会	125.262087	44.025283	0	18	66	乡镇
220113005213	大屯村委会	125.919980	44.060182	0	30	72	村庄
220183202205	狼洞村委会	126.106278	44.516718	0	16	65	村庄
220122101203	泉眼岭村委会	124.634761	44.408259	0	25	43	乡镇
220122104001	开安居委会	125.195110	44.170381	0	25	70	乡镇
220182112214	双合村委会	126.335740	44.704751	0	30	72	村庄
220182206202	利民村委会	126.353910	44.916541	0	30	72	村庄
220122109214	洼中高村委会	124.840389	44.350261	0	25	43	乡镇
220106006010	庆阳社区	125.287060	43.888451	1	80	97	政府机构
220172003002	金穗社区	125.250228	43.821598	0	40	36	工业园区
220112100205	卧龙村委会	125.712101	43.689139	0	25	70	乡镇
220104101203	长岭子村委会	125.311953	43.673205	0	30	72	村庄
220183003304	松柏村委会（德惠经济开发区）（省级）	125.711612	44.516238	1	80	95	政府机构
220105174202	新立村委会	125.636980	43.893881	0	30	72	村庄
220106010202	四季青村委会	125.275659	43.908080	1	80	97	政府机构
220172102208	丰产村委会	125.250228	43.821598	0	40	50	工业园区
220102003001	健康胡同社区	125.335810	43.882711	1	80	100	政府机构
220182100209	致富村委会	126.136149	44.821161	0	16	65	乡镇
220103010002	民生家园社区	125.307455	43.918953	0	60	100	地产小区
220182110209	健民村委会	126.466339	45.093633	0	30	72	村庄
220112003209	普安村委会	125.548910	43.665898	1	80	97	政府机构
220122207208	单家店村委会	125.439140	44.768221	0	30	58	UNKNOWN
220113009210	马兴村委会	125.953196	43.954224	0	16	33	乡镇
220122001004	绅士社区	125.185000	44.432800	0	12	29	区县
220183200218	太和村委会	125.507759	44.397001	0	25	70	村庄
220113103206	红朵村委会	126.284735	44.464110	0	16	38	乡镇
220113012325	双丰村委会	125.738500	44.173671	0	30	72	村庄
220113010318	龙泉村委会	125.508835	44.024004	0	16	38	乡镇
220103101208	江东店村委会	125.499325	44.161076	1	80	100	政府机构
220182001003	铁西社区	126.527399	44.833631	1	80	97	政府机构
220183109200	菜园子村委会	125.570602	44.422512	1	80	100	政府机构
220113006223	兴隆沟村委会	125.839001	44.151999	0	12	44	区县
220182004201	立新村委会	126.540200	44.854570	0	30	72	地产小区
220183203208	团林子村委会	126.277381	44.590746	0	16	38	村庄
220105173206	林山村委会	125.555354	43.858176	0	25	47	旅游景点
220172002202	先锋村	125.427644	43.830025	1	75	100	政府机构
220182204209	三兴村委会	126.893166	45.084871	0	16	65	村庄
220183003200	龙凤村委会	125.716501	44.519244	1	80	95	政府机构
220122209200	万金塔村委会	125.403743	44.619720	0	16	47	乡镇
220122103208	腰窝堡村委会	125.677141	44.817807	0	16	65	乡镇
220122004210	群众村委会	125.185000	44.432800	0	12	29	区县
220113007218	马鞍山村委会	125.839001	44.151999	0	12	44	区县
220113015225	石场村委会	126.017686	44.364586	0	50	68	道路
220183104218	东三家子村委会	126.051198	44.590184	1	80	100	政府机构
220113009206	金家岗子村委会	125.877054	43.887654	1	80	100	政府机构
220106001002	互助社区	125.266449	43.895342	1	80	97	政府机构
220113103210	焦家村委会	126.284735	44.464110	0	16	65	乡镇
220106011002	博众社区	125.185610	43.857820	1	80	97	政府机构
220122100218	四马架村委会	125.214735	44.511774	0	25	70	乡镇
220122102225	创业村委会	125.127770	44.567730	0	30	72	村庄
220102007003	电力社区	125.332019	43.874489	1	90	97	政府机构
220105173210	太安村委会	125.555354	43.858176	0	25	55	旅游景点
220122002002	德彪街社区	125.179416	44.423833	0	40	100	道路
220113004208	万家村委会	125.844640	44.044359	0	30	72	村庄
220183107208	岫岩村委会	125.759840	44.389280	0	25	70	乡镇
220113014208	拉腰子村委会	126.094764	44.252784	0	50	68	UNKNOWN
220113200202	红石村委会	126.278910	44.284481	0	30	72	村庄
220171100200	毛家村委会	125.439370	43.990368	1	80	100	政府机构
220122109202	元宝沟村委会	124.922870	44.348200	0	30	58	村庄
220106006006	升阳社区	125.283104	43.893336	1	80	100	地产小区
220112100213	张家村委会	125.868490	43.623581	0	30	72	村庄
220105270202	青山村委会	125.738500	43.841191	0	30	72	村庄
