230406005002	鹤翔社区	130.255229	47.333831	1	80	97	政府机构
230402003003	第十社区	130.294000	47.342501	0	25	55	区县
230421101202	九里庄村村委会	130.548679	48.255262	0	30	58	村庄
230421504402	延军场直社区	130.835450	47.694762	0	50	68	UNKNOWN
230421503502	名山农场水城子管理区	131.113321	47.626770	0	50	73	UNKNOWN
230421580501	农业局果树场	130.711891	47.688588	1	80	100	UNKNOWN
230421105200	愚公村村委会	130.628301	47.699736	1	80	100	政府机构
230421100002	凤南社区	130.826283	47.572674	1	80	100	政府机构
230422203208	荣福村村委会	131.740500	47.451522	0	25	70	村庄
230421103205	前进村村委会	130.841627	47.513660	1	80	100	政府机构
230405100205	峻德村	130.166199	47.248216	0	16	65	乡镇
230421502503	军川农场莲花管理区	131.229963	47.415385	1	80	100	政府机构
230406201209	胜源村村委会	130.075786	47.380511	0	16	38	乡镇
230407003002	兴发社区	130.303853	47.359269	1	80	97	政府机构
230403005003	成龙社区	130.275001	47.318699	0	25	55	区县
230421505507	共青农场军垦管理区	130.711670	47.584271	1	80	95	UNKNOWN
230421104201	先锋村村委会	131.347937	47.707844	0	16	65	乡镇
230421101003	第三居委会	130.466100	47.541260	0	25	70	乡镇
230406400507	红旗林场	130.224668	47.421851	1	75	100	UNKNOWN
230421200201	黎明村村委会	130.894510	47.560811	0	30	58	村庄
230421401519	跃进林场	130.457550	47.555280	1	80	97	政府机构
230402002002	第五社区	130.292610	47.350038	0	30	58	乡镇
230421506501	宝泉岭农场双峰山管理区	130.543995	47.433096	1	80	92	地产小区
230421103213	新垦村村委会	131.046830	47.449396	1	80	100	政府机构
230421501505	江滨农场军垦管理区	131.472901	47.621960	0	50	73	UNKNOWN
230403001001	华鹤社区	130.275001	47.318699	0	25	55	区县
230421100203	东菜村村委会	130.819591	47.574010	0	25	43	乡镇
230422200202	长安村村委会	131.942821	47.449850	1	80	100	政府机构
230422100200	绥滨村村委会	131.854560	47.291921	0	30	58	村庄
230422501510	绥滨农场火犁管理区	131.687930	47.523392	0	40	65	UNKNOWN
230406100206	永义村村委会	130.336382	47.107745	1	80	100	政府机构
230422204200	福兴村村委会	131.666720	47.587080	0	25	70	乡镇
230422100216	庆连村村委会	131.857930	47.330271	0	30	58	村庄
230422203204	卫星村村委会	131.619863	47.448637	1	80	100	政府机构
230422501402	绥滨场直社区	131.687930	47.523392	0	40	77	UNKNOWN
230404003001	六顺社区	130.288718	47.304255	0	30	58	乡镇
230422200214	太和村村委会	131.948352	47.403138	0	16	65	村庄
230421400502	大马河林场	130.823270	47.921300	1	80	100	UNKNOWN
230422503501	普阳农场第一管理区	131.364070	47.276690	0	50	82	UNKNOWN
230422205201	新荣村村委会	131.445084	47.416190	1	80	100	政府机构
230422401598	国营中兴边防林场虚拟生活区	131.985959	47.647952	1	80	95	UNKNOWN
230421103209	龙兴村村委会	130.968955	47.404253	1	80	100	政府机构
230422500511	二九０农场古城管理区	131.853000	47.289201	0	12	44	区县
230422102207	高力村村委会	131.851480	47.549101	0	25	70	乡镇
230421401503	联营林场	130.457550	47.555280	1	80	95	政府机构
230422100001	兴民社区	131.940995	47.315914	0	16	65	乡镇
230406201205	更新村村委会	130.255348	47.342275	1	80	100	政府机构
230422202205	奋斗村村委会	131.629135	47.297871	0	16	65	村庄
230406202203	兴华村村委会	130.336961	47.330029	0	25	70	乡镇
230421401515	跃峰林场	130.457550	47.555280	1	80	97	政府机构
230405005001	兴盛社区	130.266265	47.254883	0	40	59	道路
230422201203	仁合村村委会	131.831662	47.382256	1	80	100	政府机构
230422101201	绥东村村委会	132.104954	47.415317	1	80	100	政府机构
230422500507	二九０农场旺河管理区	131.853000	47.289201	0	12	29	区县
230422102211	新建村村委会	131.898191	47.481346	1	80	100	政府机构
230422500506	二九０农场北水镇管理区	131.853000	47.289201	0	12	29	区县
230421501508	江滨农场新升管理区	131.472901	47.621960	0	50	73	UNKNOWN
230404006003	麓鹤社区	130.265069	47.277943	0	25	70	乡镇
230422102210	永和村村委会	131.925237	47.550503	1	80	100	政府机构
230422101200	凤贤村村委会	132.145345	47.446944	1	80	100	政府机构
230421401514	西梧桐林场	130.457550	47.555280	1	80	95	政府机构
230406202202	获胜村村委会	130.319563	47.312924	1	80	100	政府机构
230422201202	北岗村村委会	131.718482	47.334571	1	80	100	政府机构
230421401001	第一居委会	130.457550	47.555280	1	80	97	政府机构
230406201204	合兴村村委会	130.252894	47.347892	1	80	100	政府机构
230422500402	二九０场直社区	131.853000	47.289201	0	12	44	区县
230422202204	五道岗村村委会	131.688811	47.323795	1	80	100	政府机构
230421401502	中兴林场	130.457550	47.555280	1	80	95	政府机构
230421103208	勤俭村村委会	130.880490	47.486660	0	25	70	乡镇
230422500510	二九０农场北望海管理区	131.853000	47.289201	0	12	44	区县
230422102206	康乐村村委会	132.037221	47.619123	1	80	100	政府机构
230405001002	兴悦社区	130.247655	47.233761	0	25	70	乡镇
230422205200	新富村村委会	131.459230	47.402201	0	30	58	村庄
230422200215	农乡村村委会	131.848688	47.437340	1	80	100	政府机构
230422101001	第一居委会	132.107599	47.419762	0	25	70	乡镇
230421400503	金满屯林场	130.733460	48.016482	1	80	100	UNKNOWN
230422203205	迎春村村委会	131.568169	47.453476	1	80	100	政府机构
230422204201	同仁村村委会	131.688300	47.628142	0	30	58	村庄
230406501501	新华农场岭丰管理区	130.308530	47.114542	0	50	82	UNKNOWN
230422501511	绥滨农场广信管理区	131.687930	47.523392	0	40	77	UNKNOWN
230422400598	绥滨县西林场虚拟生活区	131.853000	47.289201	0	12	29	区县
230406100207	永利村村委会	130.197246	47.156687	1	80	100	政府机构
230422100201	凤仪村村委会	131.878029	47.297587	1	80	100	政府机构
230422501507	绥滨农场龙兴管理区	131.687930	47.523392	0	40	65	UNKNOWN
230422200203	西山村村委会	131.952241	47.388739	0	30	58	村庄
230405004001	峻昌社区	130.225141	47.210440	0	40	65	道路
230421100202	卫东村村委会	130.792169	47.574714	1	80	100	政府机构
230421505402	共青场直社区	130.711670	47.584271	1	80	95	UNKNOWN
230421103212	龙胜村村委会	130.880490	47.486660	0	25	70	乡镇
230421501504	江滨农场滨西管理区	131.472901	47.621960	0	50	82	UNKNOWN
230421200200	东明村村委会	130.858240	47.581311	0	30	58	村庄
230402002003	第六社区	130.292610	47.350038	0	30	58	乡镇
230421401518	青峰林场	130.457550	47.555280	1	80	95	政府机构
230406004002	沿河南社区	130.320153	47.341304	1	80	95	政府机构
230403006004	宇龙社区	130.275001	47.318699	0	25	55	区县
230406400506	细鳞河林场	130.318680	47.539661	1	80	100	UNKNOWN
230421505510	共青农场青年管理区	130.711670	47.584271	1	80	97	UNKNOWN
230421104200	裕丰村村委会	131.347937	47.707844	0	16	65	乡镇
230421101002	第二居委会	130.466100	47.541260	0	25	70	乡镇
230406201208	新发村村委会	130.202845	47.326687	1	80	100	政府机构
230403005002	宏大社区	130.275001	47.318699	0	25	55	区县
230422202208	宝山村村委会	131.567669	47.294418	1	80	100	政府机构
230421505506	共青农场哈尔滨管理区	130.711670	47.584271	1	80	95	UNKNOWN
230421502502	军川农场科普管理区	131.259040	47.534662	0	40	65	UNKNOWN
230421103204	工农兵村村委会	130.943337	47.477690	1	80	100	政府机构
230405100204	峻丰村	130.278360	47.200269	0	30	100	村庄
230403004003	先锋社区	130.278629	47.337675	1	80	100	政府机构
230422203209	友谊村村委会	131.728349	47.452073	1	80	100	政府机构
230421105201	朝阳村村委会	130.667454	47.736144	1	80	100	政府机构
230421100003	凤鸣社区	130.819591	47.574010	0	25	70	乡镇
230421580500	农业局良种场	130.788637	47.580876	1	80	100	UNKNOWN
230421503503	名山农场向阳渠管理区	131.113321	47.626770	0	50	82	UNKNOWN
230406001001	益新社区	130.336930	47.334737	1	80	97	政府机构
230421101203	森山村村委会	130.458791	47.845179	0	30	58	村庄
230406005003	大杨树社区	130.255229	47.333831	1	80	97	政府机构
230402003002	第九社区	130.294000	47.342501	0	25	55	区县
230422200204	新生村村委会	131.975970	47.422461	0	30	58	村庄
230406501402	新华场直社区	130.308530	47.114542	0	50	73	UNKNOWN
230405003002	发达社区	130.230802	47.253408	1	80	97	政府机构
230422100206	敖来村村委会	131.832307	47.291614	1	80	100	政府机构
230421101208	云山合村村委会	130.537537	47.649955	1	80	100	政府机构
230406100200	永昌村村委会	130.249510	47.136201	0	30	58	村庄
230404004003	大兴社区	130.287000	47.315300	0	18	49	区县
230422100210	吉福村村委会	131.925972	47.305653	1	80	100	政府机构
230406501506	新华农场向阳管理区	130.466982	47.175189	1	80	100	政府机构
230422203202	永山村村委会	131.665357	47.450614	1	80	100	政府机构
230422200212	望江村村委会	132.033297	47.374835	1	80	100	政府机构
230421400504	云山林场	130.665770	47.817782	0	60	100	UNKNOWN
230422503507	普阳农场第六管理区	131.364070	47.276690	0	50	82	UNKNOWN
230404005002	富源社区	130.288504	47.261386	0	25	55	乡镇
230422101211	新兴村村委会	132.227139	47.483194	1	80	100	政府机构
230421502509	军川农场富川管理区	131.259040	47.534662	0	40	65	UNKNOWN
230422102201	福太村村委会	131.868526	47.587265	1	80	100	政府机构
230421401505	金矿林场	130.457550	47.555280	1	80	95	政府机构
230406202213	东胜村村委会	130.479453	47.248193	1	80	100	政府机构
230421401010	第十居委会	130.457550	47.555280	1	80	97	政府机构
230406201203	黎明村村委会	130.257178	47.335319	1	80	100	政府机构
230405006001	宇康社区	130.219258	47.291091	0	20	67	乡镇
230422202203	庆安村村委会	131.629135	47.297871	0	16	65	村庄
230406202205	前安民村村委会	130.443641	47.316607	1	80	100	政府机构
230421401513	高峰林场	130.457550	47.555280	1	80	97	政府机构
230421401006	第六居委会	130.457550	47.555280	1	80	95	政府机构
230422201205	永昌村村委会	131.804853	47.313922	1	80	100	政府机构
230406100001	爱华社区	130.294970	47.107831	0	25	70	乡镇
230422101207	陈大村村委会	132.134827	47.428247	1	80	100	政府机构
230422500501	二九０农场大桦树管理区	132.286858	47.487069	1	80	97	UNKNOWN
230422102217	永发村村委会	131.851480	47.549101	0	25	70	乡镇
230404006004	麓强社区	130.265069	47.277943	0	25	70	乡镇
230422200208	长胜村村委会	132.007075	47.430992	0	30	58	村庄
230421101204	新鹤村村委会	130.466100	47.541260	0	25	70	乡镇
230402004001	第十二社区	130.294000	47.342501	0	25	47	区县
230421503504	名山农场稻花香管理区	131.113321	47.626770	0	50	73	UNKNOWN
230421102202	山河村村委会	130.983240	47.584310	0	30	58	村庄
230421100004	永泰社区	130.823695	47.577245	1	80	100	政府机构
230421103203	常红村村委会	130.846435	47.510072	1	80	100	政府机构
230405100203	新兴村	130.270851	47.286919	0	30	100	村庄
230421502505	军川农场广源管理区	131.259040	47.534662	0	40	65	UNKNOWN
230421203201	兴河村村委会	130.898490	47.895142	0	25	70	乡镇
230402001002	第二社区	130.290823	47.353165	1	80	97	政府机构
230421505501	共青农场河北管理区	130.711670	47.584271	1	80	95	UNKNOWN
230421401509	双益林场	130.457550	47.555280	1	80	95	政府机构
230421101005	第五居委会	130.466100	47.541260	0	25	55	乡镇
230421104207	前锋村村委会	131.516225	47.696151	1	80	100	政府机构
230406400501	鹤林林场	129.981063	47.839237	0	12	44	乡镇
230406202209	立春村村委会	130.439510	47.259440	0	30	58	村庄
230402002004	第七社区	130.292610	47.350038	0	30	58	乡镇
230422201209	永德村村委会	131.787264	47.398715	1	80	100	政府机构
230403006003	三江社区	130.275001	47.318699	0	25	55	区县
230421506507	宝泉岭农场岭瓜乡管理区	130.543995	47.433096	1	80	95	地产小区
230421103215	前卫村村委会	130.914753	47.431985	1	80	100	政府机构
230406003001	新兴社区	130.329261	47.353933	1	80	97	政府机构
230421501503	江滨农场开封管理区	131.472901	47.621960	0	50	73	UNKNOWN
230421502512	军川农场向阳管理区	131.259040	47.534662	0	40	77	UNKNOWN
230421103214	林海村村委会	131.110291	47.488281	1	80	100	政府机构
230402005001	第十五社区	130.307470	47.336080	1	80	97	政府机构
230421501502	江滨农场南岗管理区	131.472901	47.621960	0	50	73	UNKNOWN
